Nummer, Naam,Pagina,Regelnummers,Handeling,Betreft de tekst,Toevoegen / wijzigen in,Toelichting,Samenvatting, Ingediend
106,Dien Winkel,24,641,Toevoegen,,"Wij zetten ons in voor het per direct opnemen van een vergoeding voor afbouwmedicatie doormiddel van de taperingstrip. Dit is een bewezen effectieve methode om veilig (hyperbool) psychofarmaca af te bouwen. Dit zal langdurige gezondheidswinst opleveren voor vele Nederlanders, langdurige zorgkosten drukken en zal een positief effect hebben op de hoeveelheid medicijnresten in het oppervlakte water. Daarnaast gaan wij ervoor zorgen dat medicatie afbouwen en GGZ behandelingen positief afsluiten worden opgenomen in het curriculum van alle hulpverleners.","Op dit moment word afbouw medicatie niet vergoed. Pharmaceuten produceren pillen die een te hoge dosis hebben om veilig mee af te bouwen, dit moet namelijk met zeer kleine stapjes. De enige manier om aan een kleinere dosis te komen (zonder zelf te prutsen met pillen snijden of capsules openen) is om een speciale apotheek bereiding aan te vragen, dit kan bij de Regenboog Apotheek in Bavel in de vorm van een taperingstrip. Deze vorm van afbouw medicatie word niet vergoed terwijl een strip van 28 dagen gemiddeld 100eu kost. Oneerlijk en iets waar zo snel mogelijk verandering in moet komen, langdurig medicijngebruik of te snel met te grote stappen afbouwen kan namelijk heftige iatrogene schade veroorzaken. Denk daarbij aan oa. tardieve dyskinesie.",Vergoeding afbouw medicatie nu!
107,Chiara,47,1201-1202,Wijzigen,Het budget voor internationale armoedebestrijding wordt opgehoogd tot 1% van het Bruto Nationaal Product (BNP).,Het budget voor internationale ontwikkelingssamenwerking wordt opgehoogd tot 1% van het Bruto Nationaal Product (BNP),"Dit punt is gebaseerd op de oude doelstelling waarin landen afgesproken hebben 0,7% van hun BNP te investeren in internationale ontwikkelingssamenwerking. BIJ1 wil dat dit meer is en wil daarom dit budget verhogen naar 1%. Momenteel wordt ongeveer 20% van het budget voor ontwikkelingssamenwerking gebruikt voor armoede bestrijding. Door meer te investeren in ontwikkelingssamenwerking is er automatisch ook meer budget voor het internationale armoedebestrijding.",Wijzig internationale armoedebestrijding naar ontwikkelingssamenwerking
108,Cella Grobben,19,330,Wijzigen,Artikel 4 schrappen,"Het dreigen met vertrek van ziekmakende productie is een kapitalistische hoax. Wij sluiten vervuilende bedrijven maar niet zonder alternatief, de werknemers blijven in dienst en krijgen de kans om in arbeiderszelfbestuur de fabrieken volledig om te bouwen naar klimaatneutraal. Wij verbieden in Nederland gevestigde bedrijven om elders in de wereld klimaat- en leefomgevingontwrichtende activiteiten te ondernemen of op te starten.","Tata, chemours, chemelot, shell, AFN enenz moeten zo snel mogelijk dicht en gecollectiviseerd.Mensen blijven in dienst om met een vorm van arbeiderszelfbestuur deze industriën indien mogelijk om te bouwen naar uitstoot en gifvrij",Sluiten vervuilende industrie
109,Cella Grobben,20,345,Schrappen,"Artikel 2 schrappen en vervangen door:Er ligt in Europa al veel rails. Wij kiezen niet voor de suboptimale concurrentie op het spoor, maar voor samenwerking tussen de nationale spoorbedrijven. Het plan TEE 2.0 moet zo snel mogelijk gerealiseerd worden door aanschaffen van internationale treinen fors te subsidiëren.Schiphol is door toenemende geluidsoverlast en vervuiling onhoudbaar geworden voor de leefomgeving. De megalomane overstapmachine moet minimaal halveren door continentale vluchten over korte afstanden per direct te verbieden. Voor diasporische gemeenschappen uit onder andere voormalige koloniën komt een jaarlijkse vrijstelling van de verhoogde vliegbelasting om veelvliegen te ontmoedigen.",,"Schiphol en het vliegverkeer moeten krimpen.De luchtvaartindustrie stookt per dag 6 miljoen vaten Kerosine wereldwijd op, onhoudbaar voor een leefbare planeet",Schiphol moet minimaal halveren
110,Cella Grobben,13,195,Wijzigen,punt 1,"BIJ1 schaft de opjaagindustrie (verplicht solliciteren, boetes) met haar bijbehorende bureaucratische apparaat af. Dat geldt ook voor het narratief van “levenslang leren” om maar door het kapitalisme uitgebuit te kunnen worden.","De enige die beter worden van de opjaagindustrie zijn sollicitatiebureaus, arbeidsdeskundigen en bureaucraten. Het moet om de betrokken mensen draaien.",Afschaffen opjaagindustrie
111,Cella Grobben,13,197,Wijzigen,geheel punt 2,"Mensen die niet kunnen werken om welke reden dan ook ontvangen een (arbeidsongeschiktheids)uitkering die bestaanszekerheid waarborgt.Wij vertrouwen mensen. Sociale diensten waaronder het UWV proberen mensen te helpen in hun leven en waar nodig gratis (om)scholing aan te bieden. Werken is niet de hoogste trede die als mens te bereiken is, vrije tijd voor ontplooiing achten wij minimaal even belangrijk",Een samenleving gebaseerd op vetrouwen,Afschaffen opjaagindustrie
112,Cella Grobben,65,1564,Wijzigen,,Hoofdstuk 16 in de kop toevoegen: teamsportTekstvoorstellen*Teamsport en spel stimuleert ontmoetingen en de sociale samenhang van de samenleving* Doorgeslagen individualisering is te zien in het als paddestoelen uit de grond schieten van sportscholen. BIJ1 wil niemand beperken maar vindt in gezamenlijk sporten op een vereniging belangrijker,"Teamsport en verenigingen lijden een zieltogend bestaan in Nederland, op hakkey na dan. Terwijl dit juist voor cement in samenleving zorgt, tijd voor een impuls",Teamsport
113,Martijn Dekker,14,324-328,Wijzigen,"Subsidies op (de productie van) fossiele brandstoffen en financiële steun aan de fossiele industrie worden zo snel mogelijk beëindigd. Subsidies voor biomassacentrales worden per direct stopgezet. Er komen geen nieuwe vergunningen voor olie- en gasvelden, op land en op zee. De huidige olie- en gasproductie moet worden afgebouwd, waarbij rechtvaardige oplossingen voor de werknemers voorop staan.","“Er wordt direct begonnen met het stopzetten van subsidies op (de productie van) fossiele brandstoffen en de fossiele industrie. Subsidies voor biomassacentrales worden per direct stopgezet. Er komen geen nieuwe vergunningen voor olie- en gasvelden, op land en op zee. De huidige olie- en gasproductie moet worden afgebouwd, waarbij rechtvaardige oplossingen voor de werknemers voorop staan.”",De urgentie van de beëindiging van fossiele subsidies moet beter over het voetlicht gebracht worden.,Afschaffing fossiele subsidies is heel urgent
114,Mervyn,4,50-51,Wijzigen,onderzoek waarin niet-witte mensen worden buitengesloten.,onderzoek waarin niet-witte mensen en vrouwen ondervertegenwoordigd zijn.,Ook vrouwen zijn in onderzoeken voor behandelmethoden ondervertegenwoordigd. Ondervertegenwoordigd is een passender woord dan uitgesloten.,niet-witte mensen én vrouwen buitengesloten in onderzoeken
115,Mervyn,4,56-57,Wijzigen,Wetgeving die moslims onterecht koppelt aan veiligheid wordt ingetrokken.,Wetgeving die moslims onterecht koppelt aan onveiligheid wordt ingetrokken.,Volgens mij moet het hier om onveiligheid gaan ipv om veiligheid.,wetgeving die moslims linkt aan onveiligheid ingetrokken
116,Pleun Westendorp,3,27,Toevoegen,,We pakken discriminatie in het migratiebeleid aan. Europees en Nederlands migratiebeleid discrimineert op basis van afkomst en klasse. Mensen uit voornamelijk Azie en Afrika toegang tot Europa ontzeggen is neokoloniaal en racistisch. Discriminatie op basis van nationaliteit of verblijfsstatus wordt verboden.,"Migratie hoort ook onder het kopje ‘anti-racisme en dekolonisatie’ thuis. Migratiebeleid is een legale manier om te discimineren op basis van inkomen en afkomst, en het hangt nauw samen met neokolonialisme. Het is een manier om delen van de wereld arm en makkelijk uitbuitbaar te houden, de bewegingsvrijheid van de global majority ernstig in te perken en om Europa rijk en wit te houden. We kunnen niet strijden tegen racisme zonder het migratiebeleid te zien voor wat het is: een neokoloniaal systeem van Apartheid.",migratiebeperkingen zijn racistisch
117,Pleun Westendorp,33,878-881,Wijzigen,"Nederland zet zich binnen de EU actief in voor een solidair asielsysteem, waarbinnen een eerlijke (her)verdeling van asielzoekers plaatsvindt middels een verdeelsleutel, en waarbij mediterrane landen ontlast worden. Hierbij wordt rekening gehouden met de behoeften van de asielzoeker, zoals culturele achtergrond en familiebanden.","De Dublin-verordening wordt in Europees verband afgeschaft. Mensen die asiel aan willen vragen in Europa kunnen zelf een land kiezen en vrij reizen door de EU. Nederland handhaaft niet langer de Dublin-verordening, en stuurt dus geen mensen terug naar andere EU-landen.","solidariteit moet in eerste instantie gaan over de mensen op de vlucht, niet om de landen die hen opvangen. De vrije keus van de vluchteling / migrant moet voorop staan. Dus geen verplichte verdeelsleutel waarmee asielzoekers tegen hun wil toegewezen worden aan een EU land, maar afschaffing van de Dublin verordening en vrij reizen voor iedereen.",schaf Dublin-verordening af
118,Pleun Westendorp,30,774,Wijzigen,Nederland hervestigt jaarlijks een groeiend aantal kwetsbare vluchtelingen uit vluchtelingenkampen.,Alle vluchtelingen zijn welkom. Mensen die aanspraak willen maken op vluchtstatus kunnen bij Nederlandse ambassades een aanvraag indienen. Er komt geen maximum aantal aanvragen en inwilligingen.,"op dit moment worden er 500 vluchtelingen per jaar hervestigd. Een toename kan dus ook zijn: 550 vluchtelingen per jaar, dat is veel te weinig. Door te kiezen voor ‘kwetsbaar’ besluit de politieke wind van het moment wie hier wel en niet heen mag komen (een paar jaar geleden werden trans mensen nog nauwelijks erkend of beschermd, en hadden zij dus ook moeilijk aanspraak kunnen maken op hervestiging) en wordt miskend dat ieder mens die geen bestaansrecht heeft in het land van verblijf kwetsbaar gemaakt wordt. Ongeveer de helft van de vluchtelingen woont niet in een kamp, maar bijvoorbeeld in sloppenwijken. Zij zouden met de originele formulering niet in aanmerking komen. Door mensen zelf de mogelijkheid te geven om een aanvraag te doen het aantal aanvragen onbeperkt te maken, is hun behoefte leidend. Niet onze bereidheid om mensen al dan niet te verwelkomen.",alle vluchtelingen welkom
119,Pleun Westendorp,30,778,Toevoegen,,"Asielzoekers krijgen gelijk vanaf aankomst een BSN-nummer en toegang tot de arbeidsmarkt. Ook andere migranten, zoals ongedocumenteerden en derdelanders krijgen een BSN-nummer en toegang tot de arbeidsmarkt. Ook het recht om een coöperatie of een eigen bedrijf te starten of als freelancer te werken is toegankelijk voor iedereen.",,Werk toegankelijk voor iedereen
120,Pleun Westendorp,33,877,Toevoegen,,"Reddingswerkers worden gefaciliteerd, niet gecriminaliseerd. Dat geldt op de Middellandse Zee, aan de grens met Belarus, maar ook in Ter Apel: niet de hulpverleners, maar de verantwoordelijke politici die vluchtelingen en migranten willens en wetens in gevaar brengen moeten gevangenisstraf riskeren.",,stop criminaliseren hulpverleners
121,Pleun Westendorp,30,786,Schrappen,mensensmokkel,,"Grenzen doden, niet smokkelaars. Een smokkelaar biedt een dienst aan, waar iemand die grenzen over wil steken vrijwillig en vaak tegen betaling gebruik van maakt. Omdat er geen veilige vluchtroutes zijn is dit voor veel mensen de enige manier om te verhuizen. Er zijn natuurlijk slechte smokkelaars, maar veel mensen die nu in Europa leven hebben dat te danken aan hun smokkelaar. Een mensenhandelaar dwingt mensen tot werk. Dit is een vorm van moderne slavernij, tegen de wil van degene die verhandeld wordt. Iets heel anders dus. Het is belangrijk om die termen niet samen te gebruiken en om juist te stoppen met het criminaliseren van smokkel.","Smokkelaars zijn niet het probleem, grenspolitie wel"
122,Pleun Westendorp,30,782,Toevoegen,,Smokkelen wordt gedecriminaliseerd.,"Grenzen doden, niet smokkelaars. Een smokkelaar biedt een dienst aan, waar iemand die grenzen over wil steken vrijwillig en vaak tegen betaling gebruik van maakt. Omdat er geen veilige vluchtroutes zijn, is dit voor veel mensen de enige manier om te verhuizen. Er zijn natuurlijk slechte smokkelaars, maar veel mensen die nu in Europa leven hebben dat te danken aan hun smokkelaar. Smokkelaars ondermijnen het huidige migratiesysteem. Criminalisering maakt de routes alleen maar gevaarlijker en dodelijker.",Smokkelen wordt gedecriminaliseerd.
123,Pleun Westendorp,30,773,Toevoegen,,"De overheid handelt niet in mensenlevens. Betere bescherming van ‘echte vluchtelingen’ ten koste van andere migranten, het bevoordelen van mensen op basis van nationaliteit, of het afdwingen van medewerking aan deportaties en terugkeer van de ene persoon in ruil voor werkvisa voor een ander, zijn onaanvaardbaar. Hulpverlening heeft als doel om hulp te verlenen waar nodig. Geld voor ontwikkelingssamenwerking wordt niet gebruikt voor grensbewaking, om mensen te ontmoedigen naar Europa te reizen, of om migratie deals af te dwingen.",,geen migratiedeals
124,Pleun Westendorp,31,818,Toevoegen,,"Iedereen krijgt de kans om Nederlands te leren: er is gratis taalles tot C1 niveau voor iedereen die dat nodig heeft. Dus ook voor mensen met de Nederlandse nationaliteit, ongedocumenteerden, arbeidsmigranten en asielzoekers.","onderwijs is een mensenrecht. De staat moet dit faciliteren, niet commerciële bedrijven die uit zijn op winst. De lessen moeten toegankelijk en gratis zijn voor iedereen die Nederlands wil leren of verbeteren.",gratis Nederlandse les voor iedereen
125,Pleun Westendorp,32,830,Wijzigen,generaal pardon,permanente regularisatie programma’s,"een generaal pardon is per definitie eenmalig, dat is fijn voor de mensen die er op dat moment van kunnen profiteren maar daarna zullen er meteen weer ongedocumenteerden bij komen. Permanente, in de wet verankerde programma’s bieden een langetermijnoplossing.",Permanente regularisatie want generaal pardon is eenmalig
126,Ilona Hartlief,35,922,Wijzigen,"Vruchtbaarheidsbehandelingen zoals IVF en KID moeten vergoed worden. Het aantal vergoede behandelingen moet uitgebreid worden op basis van kansen, niet kosten. Dit geldt ook voor LHBTQI+ stellen.","Vruchtbaarheidsbehandelingen zoals IVF en KID moeten volledig vergoed worden onder de basisverzekering ongeacht gender en relatievorm. Het aantal vergoede behandelingen moet uitgebreid worden op basis van kansen, niet kosten.",Focus op LHBTIQ+ stellen sluit alleenstaanden uit.,Vruchtbaarheidsbehandelingen inclusief maken
127,Pleun Westendorp,32,834,Toevoegen,,"Er komen permanente en ruime regularisatie mechanismen, in ieder geval op basis van de volgende criteria:a. Mensen die werk zoeken of hebben gevonden kunnen via de aanvraag van werkvisa of werkzoekvisa regulariseren. Ook mensen in de asielprocedure of met een tijdelijke vergunning kunnen de aanvraag doen. De aanvraag kan in Nederland ingediend en toegekend worden.b. Na een (irregulier) verblijf van 3 jaar hebben mensen stevige banden opgebouwd en hebben zij recht op regularisatie.c. Ouderen, zieken, kinderen en andere kwetsbaren hebben om humanitaire gronden recht op regularisatie.d. Burgemeesters en staatsecretaris krijgen de discretionaire bevoegdheid om aan mensen die niet in bovenstaande categorieën vallen alsnog een verblijfsvergunning te verstrekken.","Permanente, in de wet verankerde programma’s bieden een langetermijnoplossing en duidelijkheid voor wie ongedocumenteerd is. Hoe meer regularisatie mechanismen, hoe beter","regularisatie op basis van werk, verblijf, kwetsbaarheid en discretionaire bevoegdheid"
